Form ID	Name	Editor Name	Value	Weight
0402837E	Nordic Battleaxe of Immobilizing	DLC2EnchNordicBattleaxeParalyze05	520	23
04028394	Nordic Battleaxe of Leeching	DLC2EnchNordicBattleaxeAbsorbH05	520	23
04028375	Nordic Battleaxe of Lethargy	DLC2EnchNordicBattleaxeStamina05	520	23
0402837B	Nordic Battleaxe of Lightning	DLC2EnchNordicBattleaxeShock05	520	23
04028378	Nordic Battleaxe of Malediction	DLC2EnchNordicBattleaxeSoulTrap05	520	23
04028390	Nordic Battleaxe of Reaping	DLC2EnchNordicBattleaxeAbsorbS03	520	23
04028388	Nordic Battleaxe of Scorching	DLC2EnchNordicBattleaxeFire03	520	23
0402837D	Nordic Battleaxe of Shocks	DLC2EnchNordicBattleaxeShock03	520	23
0402837F	Nordic Battleaxe of Stunning	DLC2EnchNordicBattleaxeParalyze04	520	23
04028386	Nordic Battleaxe of the Blaze	DLC2EnchNordicBattleaxeFire05	520	23
0402837C	Nordic Battleaxe of Thunderbolts	DLC2EnchNordicBattleaxeShock04	520	23
04028377	Nordic Battleaxe of Torpor	DLC2EnchNordicBattleaxeStamina03	520	23
04028392	Nordic Battleaxe of Winnowing	DLC2EnchNordicBattleaxeAbsorbM04	520	23
04026232	Nordic Bow	DLC2NordicBow	580	11
0402835D	Nordic Bow of Animus	DLC2EnchNordicBowSoulTrap04	165	11
04028371	Nordic Bow of Banishing	DLC2EnchNordicBowBanish04	165	11
0402835E	Nordic Bow of Binding	DLC2EnchNordicBowSoulTrap03	165	11
04028367	Nordic Bow of Blizzards	DLC2EnchNordicBowFrost05	165	11
0402C476	Nordic Bow of Chaos	DLC2EnchNordicBowChaos03	165	11
0402835A	Nordic Bow of Debilitation	DLC2EnchNordicBowStamina04	165	11
04028365	Nordic Bow of Depleting	DLC2EnchNordicBowMagicka04	165	11
0402836E	Nordic Bow of Despair	DLC2EnchNordicBowFear04	165	11
04028366	Nordic Bow of Diminishing	DLC2EnchNordicBowMagicka03	165	11
0402836D	Nordic Bow of Dread	DLC2EnchNordicBowFear05	165	11
04028364	Nordic Bow of Enervating	DLC2EnchNordicBowMagicka05	165	11
04028370	Nordic Bow of Expelling	DLC2EnchNordicBowBanish05	165	11
0402C478	Nordic Bow of Extreme Chaos	DLC2EnchNordicBowChaos05	165	11
0402836F	Nordic Bow of Fear	DLC2EnchNordicBowFear03	165	11
0402836B	Nordic Bow of Fire	DLC2EnchNordicBowFire04	165	11
04028368	Nordic Bow of Freezing	DLC2EnchNordicBowFrost04	165	11
0402C477	Nordic Bow of High Chaos	DLC2EnchNordicBowChaos04	165	11
04028369	Nordic Bow of Ice	DLC2EnchNordicBowFrost03	165	11
04028362	Nordic Bow of Immobilizing	DLC2EnchNordicBowParalyze05	165	11
04028359	Nordic Bow of Lethargy	DLC2EnchNordicBowStamina05	165	11
0402835F	Nordic Bow of Lightning	DLC2EnchNordicBowShock05	165	11
0402835C	Nordic Bow of Malediction	DLC2EnchNordicBowSoulTrap05	165	11
0402836C	Nordic Bow of Scorching	DLC2EnchNordicBowFire03	165	11
04028361	Nordic Bow of Shocks	DLC2EnchNordicBowShock03	165	11
04028363	Nordic Bow of Stunning	DLC2EnchNordicBowParalyze04	165	11
0402836A	Nordic Bow of the Blaze	DLC2EnchNordicBowFire05	165	11
04028360	Nordic Bow of Thunderbolts	DLC2EnchNordicBowShock04	165	11
0402835B	Nordic Bow of Torpor	DLC2EnchNordicBowStamina03	165	11
0401CDAE	Nordic Dagger	DLC2NordicDagger	115	3.5
04028338	Nordic Dagger of Animus	DLC2EnchNordicDaggerSoulTrap04	95	3.5
0402834C	Nordic Dagger of Banishing	DLC2EnchNordicDaggerBanish04	95	3.5
04028339	Nordic Dagger of Binding	DLC2EnchNordicDaggerSoulTrap03	95	3.5
04028342	Nordic Dagger of Blizzards	DLC2EnchNordicDaggerFrost05	95	3.5
0402C479	Nordic Dagger of Chaos	DLC2EnchNordicDaggerChaos03	95	3.5
04028355	Nordic Dagger of Consuming	DLC2EnchNordicDaggerAbsorbH03	95	3.5
04028335	Nordic Dagger of Debilitation	DLC2EnchNordicDaggerStamina04	95	3.5
04028340	Nordic Dagger of Depleting	DLC2EnchNordicDaggerMagicka04	95	3.5
04028349	Nordic Dagger of Despair	DLC2EnchNordicDaggerFear04	95	3.5
04028354	Nordic Dagger of Devouring	DLC2EnchNordicDaggerAbsorbH04	95	3.5
04028341	Nordic Dagger of Diminishing	DLC2EnchNordicDaggerMagicka03	95	3.5
04028348	Nordic Dagger of Dread	DLC2EnchNordicDaggerFear05	95	3.5
0402833F	Nordic Dagger of Enervating	DLC2EnchNordicDaggerMagicka05	95	3.5
04028350	Nordic Dagger of Evoking	DLC2EnchNordicDaggerAbsorbM05	95	3.5
0402834B	Nordic Dagger of Expelling	DLC2EnchNordicDaggerBanish05	95	3.5
0402C47B	Nordic Dagger of Extreme Chaos	DLC2EnchNordicDaggerChaos05	95	3.5
0402834A	Nordic Dagger of Fear	DLC2EnchNordicDaggerFear03	95	3.5
04028346	Nordic Dagger of Fire	DLC2EnchNordicDaggerFire04	95	3.5
04028343	Nordic Dagger of Freezing	DLC2EnchNordicDaggerFrost04	95	3.5
0402834D	Nordic Dagger of Garnering	DLC2EnchNordicDaggerAbsorbS05	95	3.5
04028352	Nordic Dagger of Harrowing	DLC2EnchNordicDaggerAbsorbM03	95	3.5
0402834E	Nordic Dagger of Harvesting	DLC2EnchNordicDaggerAbsorbS04	95	3.5
0402C47A	Nordic Dagger of High Chaos	DLC2EnchNordicDaggerChaos04	95	3.5
04028344	Nordic Dagger of Ice	DLC2EnchNordicDaggerFrost03	95	3.5
0402833D	Nordic Dagger of Immobilizing	DLC2EnchNordicDaggerParalyze05	95	3.5
04028353	Nordic Dagger of Leeching	DLC2EnchNordicDaggerAbsorbH05	95	3.5
04028334	Nordic Dagger of Lethargy	DLC2EnchNordicDaggerStamina05	95	3.5
0402833A	Nordic Dagger of Lightning	DLC2EnchNordicDaggerShock05	95	3.5
04028337	Nordic Dagger of Malediction	DLC2EnchNordicDaggerSoulTrap05	95	3.5
0402834F	Nordic Dagger of Reaping	DLC2EnchNordicDaggerAbsorbS03	95	3.5
04028347	Nordic Dagger of Scorching	DLC2EnchNordicDaggerFire03	95	3.5
0402833C	Nordic Dagger of Shocks	DLC2EnchNordicDaggerShock03	95	3.5
0402833E	Nordic Dagger of Stunning	DLC2EnchNordicDaggerParalyze04	95	3.5
04028345	Nordic Dagger of the Blaze	DLC2EnchNordicDaggerFire05	95	3.5
0402833B	Nordic Dagger of Thunderbolts	DLC2EnchNordicDaggerShock04	95	3.5
04028336	Nordic Dagger of Torpor	DLC2EnchNordicDaggerStamina03	95	3.5
04028351	Nordic Dagger of Winnowing	DLC2EnchNordicDaggerAbsorbM04	95	3.5
0401CDAF	Nordic Greatsword	DLC2NordicGreatsword	585	19
04028313	Nordic Greatsword of Animus	DLC2EnchNordicGreatswordSoulTrap04	470	19
04028327	Nordic Greatsword of Banishing	DLC2EnchNordicGreatswordBanish04	470	19
04028314	Nordic Greatsword of Binding	DLC2EnchNordicGreatswordSoulTrap03	470	19
0402831D	Nordic Greatsword of Blizzards	DLC2EnchNordicGreatswordFrost05	470	19
0402C47C	Nordic Greatsword of Chaos	DLC2EnchNordicGreatswordChaos03	470	19
04028330	Nordic Greatsword of Consuming	DLC2EnchNordicGreatswordAbsorbH03	470	19
04028310	Nordic Greatsword of Debilitation	DLC2EnchNordicGreatswordStamina04	470	19
0402831B	Nordic Greatsword of Depleting	DLC2EnchNordicGreatswordMagicka04	470	19
04028324	Nordic Greatsword of Despair	DLC2EnchNordicGreatswordFear04	470	19
0402832F	Nordic Greatsword of Devouring	DLC2EnchNordicGreatswordAbsorbH04	470	19
0402831C	Nordic Greatsword of Diminishing	DLC2EnchNordicGreatswordMagicka03	470	19
04028323	Nordic Greatsword of Dread	DLC2EnchNordicGreatswordFear05	470	19
0402831A	Nordic Greatsword of Enervating	DLC2EnchNordicGreatswordMagicka05	470	19
0402832B	Nordic Greatsword of Evoking	DLC2EnchNordicGreatswordAbsorbM05	470	19
04028326	Nordic Greatsword of Expelling	DLC2EnchNordicGreatswordBanish05	470	19
0402C47E	Nordic Greatsword of Extreme Chaos	DLC2EnchNordicGreatswordChaos05	470	19
04028325	Nordic Greatsword of Fear	DLC2EnchNordicGreatswordFear03	470	19
04028321	Nordic Greatsword of Fire	DLC2EnchNordicGreatswordFire04	470	19
0402831E	Nordic Greatsword of Freezing	DLC2EnchNordicGreatswordFrost04	470	19
04028328	Nordic Greatsword of Garnering	DLC2EnchNordicGreatswordAbsorbS05	470	19
0402832D	Nordic Greatsword of Harrowing	DLC2EnchNordicGreatswordAbsorbM03	470	19
04028329	Nordic Greatsword of Harvesting	DLC2EnchNordicGreatswordAbsorbS04	470	19
0402C47D	Nordic Greatsword of High Chaos	DLC2EnchNordicGreatswordChaos04	470	19
0402831F	Nordic Greatsword of Ice	DLC2EnchNordicGreatswordFrost03	470	19
04028318	Nordic Greatsword of Immobilizing	DLC2EnchNordicGreatswordParalyze05	470	19
0402832E	Nordic Greatsword of Leeching	DLC2EnchNordicGreatswordAbsorbH05	470	19
0402830F	Nordic Greatsword of Lethargy	DLC2EnchNordicGreatswordStamina05	470	19
04028315	Nordic Greatsword of Lightning	DLC2EnchNordicGreatswordShock05	470	19
04028312	Nordic Greatsword of Malediction	DLC2EnchNordicGreatswordSoulTrap05	470	19
0402832A	Nordic Greatsword of Reaping	DLC2EnchNordicGreatswordAbsorbS03	470	19
04028322	Nordic Greatsword of Scorching	DLC2EnchNordicGreatswordFire03	470	19
04028317	Nordic Greatsword of Shocks	DLC2EnchNordicGreatswordShock03	470	19
04028319	Nordic Greatsword of Stunning	DLC2EnchNordicGreatswordParalyze04	470	19
04028320	Nordic Greatsword of the Blaze	DLC2EnchNordicGreatswordFire05	470	19
04028316	Nordic Greatsword of Thunderbolts	DLC2EnchNordicGreatswordShock04	470	19
04028311	Nordic Greatsword of Torpor	DLC2EnchNordicGreatswordStamina03	470	19
0402832C	Nordic Greatsword of Winnowing	DLC2EnchNordicGreatswordAbsorbM04	470	19
0401CDB0	Nordic Mace	DLC2NordicMace	410	16
040282EE	Nordic Mace of Animus	DLC2EnchNordicMaceSoulTrap04	330	16
04028302	Nordic Mace of Banishing	DLC2EnchNordicMaceBanish04	330	16
040282EF	Nordic Mace of Binding	DLC2EnchNordicMaceSoulTrap03	330	16
040282F8	Nordic Mace of Blizzards	DLC2EnchNordicMaceFrost05	330	16
0402C47F	Nordic Mace of Chaos	DLC2EnchNordicMaceChaos03	330	16
0402830B	Nordic Mace of Consuming	DLC2EnchNordicMaceAbsorbH03	330	16
040282EB	Nordic Mace of Debilitation	DLC2EnchNordicMaceStamina04	330	16
040282F6	Nordic Mace of Depleting	DLC2EnchNordicMaceMagicka04	330	16
040282FF	Nordic Mace of Despair	DLC2EnchNordicMaceFear04	330	16
0402830A	Nordic Mace of Devouring	DLC2EnchNordicMaceAbsorbH04	330	16
040282F7	Nordic Mace of Diminishing	DLC2EnchNordicMaceMagicka03	330	16
040282FE	Nordic Mace of Dread	DLC2EnchNordicMaceFear05	330	16
040282F5	Nordic Mace of Enervating	DLC2EnchNordicMaceMagicka05	330	16
04028306	Nordic Mace of Evoking	DLC2EnchNordicMaceAbsorbM05	330	16
04028301	Nordic Mace of Expelling	DLC2EnchNordicMaceBanish05	330	16
0402C481	Nordic Mace of Extreme Chaos	DLC2EnchNordicMaceChaos05	330	16
04028300	Nordic Mace of Fear	DLC2EnchNordicMaceFear03	330	16
040282FC	Nordic Mace of Fire	DLC2EnchNordicMaceFire04	330	16
040282F9	Nordic Mace of Freezing	DLC2EnchNordicMaceFrost04	330	16
04028303	Nordic Mace of Garnering	DLC2EnchNordicMaceAbsorbS05	330	16
04028308	Nordic Mace of Harrowing	DLC2EnchNordicMaceAbsorbM03	330	16
04028304	Nordic Mace of Harvesting	DLC2EnchNordicMaceAbsorbS04	330	16
0402C480	Nordic Mace of High Chaos	DLC2EnchNordicMaceChaos04	330	16
040282FA	Nordic Mace of Ice	DLC2EnchNordicMaceFrost03	330	16
040282F3	Nordic Mace of Immobilizing	DLC2EnchNordicMaceParalyze05	330	16
04028309	Nordic Mace of Leeching	DLC2EnchNordicMaceAbsorbH05	330	16
040282EA	Nordic Mace of Lethargy	DLC2EnchNordicMaceStamina05	330	16
040282F0	Nordic Mace of Lightning	DLC2EnchNordicMaceShock05	330	16
040282ED	Nordic Mace of Malediction	DLC2EnchNordicMaceSoulTrap05	330	16
04028305	Nordic Mace of Reaping	DLC2EnchNordicMaceAbsorbS03	330	16
040282FD	Nordic Mace of Scorching	DLC2EnchNordicMaceFire03	330	16
040282F2	Nordic Mace of Shocks	DLC2EnchNordicMaceShock03	330	16
040282F4	Nordic Mace of Stunning	DLC2EnchNordicMaceParalyze04	330	16
040282FB	Nordic Mace of the Blaze	DLC2EnchNordicMaceFire05	330	16
040282F1	Nordic Mace of Thunderbolts	DLC2EnchNordicMaceShock04	330	16
040282EC	Nordic Mace of Torpor	DLC2EnchNordicMaceStamina03	330	16
04028307	Nordic Mace of Winnowing	DLC2EnchNordicMaceAbsorbM04	330	16
0401CDB1	Nordic Sword	DLC2NordicSword	290	12
040282C9	Nordic Sword of Animus	DLC2EnchNordicSwordSoulTrap04	235	12
040282DD	Nordic Sword of Banishing	DLC2EnchNordicSwordBanish04	235	12
040282CA	Nordic Sword of Binding	DLC2EnchNordicSwordSoulTrap03	235	12
040282D3	Nordic Sword of Blizzards	DLC2EnchNordicSwordFrost05	235	12
0402C482	Nordic Sword of Chaos	DLC2EnchNordicSwordChaos03	235	12
040282E6	Nordic Sword of Consuming	DLC2EnchNordicSwordAbsorbH03	235	12
040282C6	Nordic Sword of Debilitation	DLC2EnchNordicSwordStamina04	235	12
040282D1	Nordic Sword of Depleting	DLC2EnchNordicSwordMagicka04	235	12
040282DA	Nordic Sword of Despair	DLC2EnchNordicSwordFear04	235	12
040282E5	Nordic Sword of Devouring	DLC2EnchNordicSwordAbsorbH04	235	12
040282D2	Nordic Sword of Diminishing	DLC2EnchNordicSwordMagicka03	235	12
040282D9	Nordic Sword of Dread	DLC2EnchNordicSwordFear05	235	12
040282D0	Nordic Sword of Enervating	DLC2EnchNordicSwordMagicka05	235	12
040282E1	Nordic Sword of Evoking	DLC2EnchNordicSwordAbsorbM05	235	12
040282DC	Nordic Sword of Expelling	DLC2EnchNordicSwordBanish05	235	12
0402C484	Nordic Sword of Extreme Chaos	DLC2EnchNordicSwordChaos05	235	12
040282DB	Nordic Sword of Fear	DLC2EnchNordicSwordFear03	235	12
040282D7	Nordic Sword of Fire	DLC2EnchNordicSwordFire04	235	12
040282D4	Nordic Sword of Freezing	DLC2EnchNordicSwordFrost04	235	12
040282DE	Nordic Sword of Garnering	DLC2EnchNordicSwordAbsorbS05	235	12
040282E3	Nordic Sword of Harrowing	DLC2EnchNordicSwordAbsorbM03	235	12
040282DF	Nordic Sword of Harvesting	DLC2EnchNordicSwordAbsorbS04	235	12
0402C483	Nordic Sword of High Chaos	DLC2EnchNordicSwordChaos04	235	12
040282D5	Nordic Sword of Ice	DLC2EnchNordicSwordFrost03	235	12
040282CE	Nordic Sword of Immobilizing	DLC2EnchNordicSwordParalyze05	235	12
040282E4	Nordic Sword of Leeching	DLC2EnchNordicSwordAbsorbH05	235	12
040282C5	Nordic Sword of Lethargy	DLC2EnchNordicSwordStamina05	235	12
040282CB	Nordic Sword of Lightning	DLC2EnchNordicSwordShock05	235	12
040282C8	Nordic Sword of Malediction	DLC2EnchNordicSwordSoulTrap05	235	12
040282E0	Nordic Sword of Reaping	DLC2EnchNordicSwordAbsorbS03	235	12
040282D8	Nordic Sword of Scorching	DLC2EnchNordicSwordFire03	235	12
040282CD	Nordic Sword of Shocks	DLC2EnchNordicSwordShock03	235	12
040282CF	Nordic Sword of Stunning	DLC2EnchNordicSwordParalyze04	235	12
040282D6	Nordic Sword of the Blaze	DLC2EnchNordicSwordFire05	235	12
040282CC	Nordic Sword of Thunderbolts	DLC2EnchNordicSwordShock04	235	12
040282C7	Nordic Sword of Torpor	DLC2EnchNordicSwordStamina03	235	12
040282E2	Nordic Sword of Winnowing	DLC2EnchNordicSwordAbsorbM04	235	12
0401CDB2	Nordic War Axe	DLC2NordicWarAxe	350	14
040282A4	Nordic War Axe of Animus	DLC2EnchNordicWarAxeSoulTrap04	280	14
040282B8	Nordic War Axe of Banishing	DLC2EnchNordicWarAxeBanish04	280	14
040282A5	Nordic War Axe of Binding	DLC2EnchNordicWarAxeSoulTrap03	280	14
040282AE	Nordic War Axe of Blizzards	DLC2EnchNordicWarAxeFrost05	280	14
0402C485	Nordic War Axe of Chaos	DLC2EnchNordicWarAxeChaos03	280	14
040282C1	Nordic War Axe of Consuming	DLC2EnchNordicWarAxeAbsorbH03	280	14
040282A1	Nordic War Axe of Debilitation	DLC2EnchNordicWarAxeStamina04	280	14
040282AC	Nordic War Axe of Depleting	DLC2EnchNordicWarAxeMagicka04	280	14
040282B5	Nordic War Axe of Despair	DLC2EnchNordicWarAxeFear04	280	14
040282C0	Nordic War Axe of Devouring	DLC2EnchNordicWarAxeAbsorbH04	280	14
040282AD	Nordic War Axe of Diminishing	DLC2EnchNordicWarAxeMagicka03	280	14
040282B4	Nordic War Axe of Dread	DLC2EnchNordicWarAxeFear05	280	14
040282AB	Nordic War Axe of Enervating	DLC2EnchNordicWarAxeMagicka05	280	14
040282BC	Nordic War Axe of Evoking	DLC2EnchNordicWarAxeAbsorbM05	280	14
040282B7	Nordic War Axe of Expelling	DLC2EnchNordicWarAxeBanish05	280	14
0402C487	Nordic War Axe of Extreme Chaos	DLC2EnchNordicWarAxeChaos05	280	14
040282B6	Nordic War Axe of Fear	DLC2EnchNordicWarAxeFear03	280	14
040282B2	Nordic War Axe of Fire	DLC2EnchNordicWarAxeFire04	280	14
040282AF	Nordic War Axe of Freezing	DLC2EnchNordicWarAxeFrost04	280	14
040282B9	Nordic War Axe of Garnering	DLC2EnchNordicWarAxeAbsorbS05	280	14
040282BE	Nordic War Axe of Harrowing	DLC2EnchNordicWarAxeAbsorbM03	280	14
040282BA	Nordic War Axe of Harvesting	DLC2EnchNordicWarAxeAbsorbS04	280	14
0402C486	Nordic War Axe of High Chaos	DLC2EnchNordicWarAxeChaos04	280	14
040282B0	Nordic War Axe of Ice	DLC2EnchNordicWarAxeFrost03	280	14
040282A9	Nordic War Axe of Immobilizing	DLC2EnchNordicWarAxeParalyze05	280	14
040282BF	Nordic War Axe of Leeching	DLC2EnchNordicWarAxeAbsorbH05	280	14
040282A0	Nordic War Axe of Lethargy	DLC2EnchNordicWarAxeStamina05	280	14
040282A6	Nordic War Axe of Lightning	DLC2EnchNordicWarAxeShock05	280	14
040282A3	Nordic War Axe of Malediction	DLC2EnchNordicWarAxeSoulTrap05	280	14
040282BB	Nordic War Axe of Reaping	DLC2EnchNordicWarAxeAbsorbS03	280	14
040282B3	Nordic War Axe of Scorching	DLC2EnchNordicWarAxeFire03	280	14
040282A8	Nordic War Axe of Shocks	DLC2EnchNordicWarAxeShock03	280	14
040282AA	Nordic War Axe of Stunning	DLC2EnchNordicWarAxeParalyze04	280	14
040282B1	Nordic War Axe of the Blaze	DLC2EnchNordicWarAxeFire05	280	14
040282A7	Nordic War Axe of Thunderbolts	DLC2EnchNordicWarAxeShock04	280	14
040282A2	Nordic War Axe of Torpor	DLC2EnchNordicWarAxeStamina03	280	14
040282BD	Nordic War Axe of Winnowing	DLC2EnchNordicWarAxeAbsorbM04	280	14
0401CDB3	Nordic Warhammer	DLC2NordicWarhammer	700	27
0402827F	Nordic Warhammer of Animus	DLC2EnchNordicWarhammerSoulTrap04	565	27
04028293	Nordic Warhammer of Banishing	DLC2EnchNordicWarhammerBanish04	565	27
04028280	Nordic Warhammer of Binding	DLC2EnchNordicWarhammerSoulTrap03	565	27
04028289	Nordic Warhammer of Blizzards	DLC2EnchNordicWarhammerFrost05	565	27
0402C488	Nordic Warhammer of Chaos	DLC2EnchNordicWarhammerChaos03	565	27
0402829C	Nordic Warhammer of Consuming	DLC2EnchNordicWarhammerAbsorbH03	565	27
0402827C	Nordic Warhammer of Debilitation	DLC2EnchNordicWarhammerStamina04	565	27
04028287	Nordic Warhammer of Depleting	DLC2EnchNordicWarhammerMagicka04	565	27
04028290	Nordic Warhammer of Despair	DLC2EnchNordicWarhammerFear04	565	27
0402829B	Nordic Warhammer of Devouring	DLC2EnchNordicWarhammerAbsorbH04	565	27
04028288	Nordic Warhammer of Diminishing	DLC2EnchNordicWarhammerMagicka03	565	27
0402828F	Nordic Warhammer of Dread	DLC2EnchNordicWarhammerFear05	565	27
04028286	Nordic Warhammer of Enervating	DLC2EnchNordicWarhammerMagicka05	565	27
04028297	Nordic Warhammer of Evoking	DLC2EnchNordicWarhammerAbsorbM05	565	27
04028292	Nordic Warhammer of Expelling	DLC2EnchNordicWarhammerBanish05	565	27
0402C48A	Nordic Warhammer of Extreme Chaos	DLC2EnchNordicWarhammerChaos05	565	27
04028291	Nordic Warhammer of Fear	DLC2EnchNordicWarhammerFear03	565	27
0402828D	Nordic Warhammer of Fire	DLC2EnchNordicWarhammerFire04	565	27
0402828A	Nordic Warhammer of Freezing	DLC2EnchNordicWarhammerFrost04	565	27
04028294	Nordic Warhammer of Garnering	DLC2EnchNordicWarhammerAbsorbS05	565	27
04028299	Nordic Warhammer of Harrowing	DLC2EnchNordicWarhammerAbsorbM03	565	27
04028295	Nordic Warhammer of Harvesting	DLC2EnchNordicWarhammerAbsorbS04	565	27
0402C489	Nordic Warhammer of High Chaos	DLC2EnchNordicWarhammerChaos04	565	27
0402828B	Nordic Warhammer of Ice	DLC2EnchNordicWarhammerFrost03	565	27
04028284	Nordic Warhammer of Immobilizing	DLC2EnchNordicWarhammerParalyze05	565	27
0402829A	Nordic Warhammer of Leeching	DLC2EnchNordicWarhammerAbsorbH05	565	27
0402827B	Nordic Warhammer of Lethargy	DLC2EnchNordicWarhammerStamina05	565	27
04028281	Nordic Warhammer of Lightning	DLC2EnchNordicWarhammerShock05	565	27
0402827E	Nordic Warhammer of Malediction	DLC2EnchNordicWarhammerSoulTrap05	565	27
04028296	Nordic Warhammer of Reaping	DLC2EnchNordicWarhammerAbsorbS03	565	27
0402828E	Nordic Warhammer of Scorching	DLC2EnchNordicWarhammerFire03	565	27
04028283	Nordic Warhammer of Shocks	DLC2EnchNordicWarhammerShock03	565	27
04028285	Nordic Warhammer of Stunning	DLC2EnchNordicWarhammerParalyze04	565	27
0402828C	Nordic Warhammer of the Blaze	DLC2EnchNordicWarhammerFire05	565	27
04028282	Nordic Warhammer of Thunderbolts	DLC2EnchNordicWarhammerShock04	565	27
0402827D	Nordic Warhammer of Torpor	DLC2EnchNordicWarhammerStamina03	565	27
04028298	Nordic Warhammer of Winnowing	DLC2EnchNordicWarhammerAbsorbM04	565	27
001019D4	Notched Pickaxe	dunVolunruudPickaxe	150	10
0008FFDE	Okin	dunVolunruudOkin	150	11
000139BB	Orcish Arrow	OrcishArrow	3	0
0001398C	Orcish Battleaxe	OrcishBattleaxe	165	25
000AA166	Orcish Battleaxe of Absorption	EnchOrcishBattleaxeAbsorbH02	165	25
000AA126	Orcish Battleaxe of Animus	EnchOrcishBattleaxeSoulTrap04	165	25
000AA121	Orcish Battleaxe of Arcing	EnchOrcishBattleaxeShock02	165	25
000AA125	Orcish Battleaxe of Binding	EnchOrcishBattleaxeSoulTrap03	165	25
000AA118	Orcish Battleaxe of Burning	EnchOrcishBattleaxeFire02	165	25
000AA167	Orcish Battleaxe of Consuming	EnchOrcishBattleaxeAbsorbH03	165	25
000AA115	Orcish Battleaxe of Cowardice	EnchOrcishBattleaxeFear02	165	25
000AA129	Orcish Battleaxe of Debilitation	EnchOrcishBattleaxeStamina04	165	25
000AA120	Orcish Battleaxe of Depleting	EnchOrcishBattleaxeMagicka04	165	25
000AA117	Orcish Battleaxe of Despair	EnchOrcishBattleaxeFear04	165	25
000AA168	Orcish Battleaxe of Devouring	EnchOrcishBattleaxeAbsorbH04	165	25
000AA11F	Orcish Battleaxe of Diminishing	EnchOrcishBattleaxeMagicka03	165	25
000AA11E	Orcish Battleaxe of Draining	EnchOrcishBattleaxeMagicka02	165	25
000AA116	Orcish Battleaxe of Fear	EnchOrcishBattleaxeFear03	165	25
000AA11A	Orcish Battleaxe of Fire	EnchOrcishBattleaxeFire04	165	25
000AA11D	Orcish Battleaxe of Freezing	EnchOrcishBattleaxeFrost04	165	25
000AA11B	Orcish Battleaxe of Frost	EnchOrcishBattleaxeFrost02	165	25
000AA16C	Orcish Battleaxe of Gleaning	EnchOrcishBattleaxeAbsorbS02	165	25
000AA16A	Orcish Battleaxe of Harrowing	EnchOrcishBattleaxeAbsorbM03	165	25
000AA16E	Orcish Battleaxe of Harvesting	EnchOrcishBattleaxeAbsorbS04	165	25
000AA11C	Orcish Battleaxe of Ice	EnchOrcishBattleaxeFrost03	165	25
000AA16D	Orcish Battleaxe of Reaping	EnchOrcishBattleaxeAbsorbS03	165	25
000AA119	Orcish Battleaxe of Scorching	EnchOrcishBattleaxeFire03	165	25
000AA122	Orcish Battleaxe of Shocks	EnchOrcishBattleaxeShock03	165	25
000AA169	Orcish Battleaxe of Siphoning	EnchOrcishBattleaxeAbsorbM02	165	25
000AA124	Orcish Battleaxe of Soul Snares	EnchOrcishBattleaxeSoulTrap02	165	25
